109,275823.215,170811.841,255.3027,11;10;31 AM
110,276031.905,171003.182,251.8619,11;10;41 AM
111,276235.405,171150.088,257.2579,11;10;51 AM
112,276425.893,171308.396,251.7053,11;11;01 AM
113,276601.372,171447.182,258.3604,11;11;11 AM
114,276784.979,171616.939,266.0428,11;11;21 AM
115,277001.616,171818.643,269.3005,11;11;31 AM
116,277228.5,171999.456,292.7185,11;11;41 AM
117,277448.034,171922.841,298.4837,11;11;51 AM
118,277367.744,171599.034,298.3678,11;12;01 AM
119,277050.834,171292.941,316.7234,11;12;11 AM
120,276698.3,170984.888,333.6332,11;12;21 AM
121,276340.36,170668.227,349.5019,11;12;31 AM
122,276004.694,170333.291,360.2535,11;12;41 AM
123,275718.581,169972.869,360.2679,11;12;51 AM
124,275422.221,169676.495,358.049,11;13;01 AM
125,275106.214,169705.836,343.7812,11;13;11 AM
126,274963.88,169993.158,324.9183,11;13;21 AM
127,275113.572,170235.495,303.1835,11;13;31 AM
128,275381.696,170418.998,291.9872,11;13;41 AM
129,275626.351,170640.693,285.932,11;13;51 AM
130,275893.61,170876.735,280.7448,11;14;01 AM
131,276160.838,171112.476,280.3395,11;14;11 AM
132,276438.613,171321.419,271.3167,11;14;21 AM
133,276707.671,171528.329,271.3019,11;14;31 AM
134,276940.135,171733.1,287.022,11;14;41 AM
135,277160.358,171936.985,292.9033,11;14;51 AM
136,277390.68,172128.514,308.812,11;15;01 AM
137,277608.407,172323.269,317.115,11;15;11 AM
138,277808.911,172495.047,328.2597,11;15;21 AM
139,278012.192,172668.792,334.2574,11;15;31 AM
140,278213.055,172834.381,336.8502,11;15;41 AM
141,278429.983,173007.136,341.4177,11;15;51 AM
142,278677.209,173210.247,344.1621,11;16;01 AM
143,278937.506,173435.623,349.4163,11;16;11 AM
144,279193.874,173657.113,344.4338,11;16;21 AM
145,279447.827,173854.503,318.3156,11;16;31 AM
146,279704.685,173985.755,313.9532,11;16;41 AM
147,279946.457,174111.814,303.1972,11;16;51 AM
148,280184.684,174234.579,303.0995,11;17;01 AM
149,280431.72,174351.368,302.6126,11;17;11 AM
150,280695.005,174402.669,304.996,11;17;21 AM
151,280942.394,174364.251,306.303,11;17;31 AM
152,280979.876,174134.39,310.2809,11;17;41 AM
153,280706.077,173966.104,327.7232,11;17;51 AM
154,280322.557,173796.755,334.1631,11;18;01 AM
155,279930.904,173577.42,338.2168,11;18;11 AM
156,279567.943,173354.505,333.2005,11;18;21 AM
157,279232.682,173130.381,340.3417,11;18;31 AM
158,278945.697,173048.215,354.4571,11;18;41 AM
159,278846.404,173217.526,324.9874,11;18;51 AM
160,278916.999,173445.394,293.5779,11;19;01 AM
161,279099.44,173689.408,288.1093,11;19;11 AM
162,279342.775,173937.558,299.5698,11;19;21 AM
163,279601.196,174110.382,309.6646,11;19;31 AM
164,279843.253,174219.824,324.9402,11;19;41 AM
165,280087.744,174318.262,329.6837,11;19;51 AM
166,280349.441,174382.916,344.1827,11;20;01 AM
167,280622.124,174396.006,341.549,11;20;11 AM
168,280894.821,174408.88,338.7827,11;20;21 AM
169,281172.197,174417.666,339.7325,11;20;31 AM
170,281457.938,174432.716,340.8956,11;20;41 AM
171,281738.882,174432.361,345.1859,11;20;51 AM
172,282015.722,174446.648,337.1725,11;21;01 AM
173,282295.884,174452.618,312.3157,11;21;11 AM
174,282597.811,174465.483,307.8833,11;21;21 AM
175,282901.266,174477.324,304.3201,11;21;31 AM
176,283196.546,174480.314,299.0644,11;21;41 AM
177,283476.184,174485.925,306.0113,11;21;51 AM
178,283748.91,174503.168,295.9698,11;22;01 AM
179,284024.95,174517.551,283.9063,11;22;11 AM
180,284307.258,174537.045,275.7487,11;22;21 AM
181,284595.949,174519.906,273.7752,11;22;31 AM
182,284883.751,174511.279,267.5736,11;22;41 AM
183,285153.916,174548.51,257.0024,11;22;51 AM
184,285429.003,174589.838,255.2132,11;23;01 AM
185,285698.678,174651.024,259.931,11;23;11 AM
186,285969.221,174699.315,260.6103,11;23;21 AM
187,286233.973,174753.615,257.3461,11;23;31 AM
188,286487.375,174812.921,261.8497,11;23;41 AM
189,286744.723,174872.708,262.5558,11;23;51 AM
190,287009.876,174933.25,265.8226,11;24;01 AM
191,287269.523,175011.24,255.88,11;24;11 AM
192,287519.18,175075.449,253.3639,11;24;21 AM
193,287774.026,175119.421,242.7874,11;24;31 AM
194,288035.828,175125.045,235.0773,11;24;41 AM
195,288305.59,175108.179,240.1078,11;24;51 AM
196,288587.638,175122.338,255.8765,11;25;01 AM
197,288671.667,175316.291,262.0764,11;25;11 AM
198,288447.945,175425.493,260.6047,11;25;21 AM
199,288132.41,175426.036,266.0912,11;25;31 AM
200,287797.926,175412.069,282.7824,11;25;41 AM
201,287448.854,175404.61,301.1654,11;25;51 AM
202,287171.063,175304.963,308.5872,11;26;01 AM
203,287152.567,175088.546,288.6713,11;26;11 AM
204,287346.828,175091.723,255.127,11;26;21 AM
205,287550.809,175161.901,246.3169,11;26;30 AM
206,287779.265,175135.581,256.5958,11;26;40 AM
207,288042.33,175118.834,252.4984,11;26;50 AM
208,288308.105,175104.295,255.5325,11;27;00 AM
209,288579.831,175083.351,245.6764,11;27;10 AM
210,288866.234,175066.525,241.89,11;27;20 AM
211,289143.656,175047.302,241.015,11;27;30 AM
212,289423.1,175030.786,240.8683,11;27;40 AM
213,289705.651,175012.76,248.6745,11;27;50 AM
214,289993.79,174968.717,248.7313,11;28;00 AM
215,290282.26,174975.807,233.0615,11;28;10 AM
216,290556.021,175027.806,232.0705,11;28;20 AM
217,290832.963,175104.914,237.1909,11;28;30 AM
218,291121.317,175175.452,247.4533,11;28;40 AM
219,291398.499,175244.084,256.2665,11;28;50 AM
220,291668.673,175314.998,249.8062,11;29;00 AM
221,291951.909,175385.249,243.0927,11;29;10 AM
222,292240.272,175454.971,247.6116,11;29;20 AM
223,292531.209,175530.547,252.9216,11;29;30 AM
224,292833.592,175606.411,247.3687,11;29;40 AM
225,293133.481,175680.549,253.6682,11;29;50 AM
226,293395.238,175823.731,261.8078,11;30;00 AM
227,293457.208,176102.728,268.8546,11;30;10 AM
228,293294.895,176368.528,262.1798,11;30;20 AM
229,293040.199,176494.58,266.2078,11;30;30 AM
230,292789.068,176392.28,260.9788,11;30;40 AM
231,292650.313,176160.894,268.6785,11;30;50 AM
232,292652.39,175882.748,268.3219,11;31;00 AM
233,292683.385,175624.904,267.338,11;31;10 AM
234,292748.983,175365.155,263.1151,11;31;20 AM
235,292815.044,175097.027,262.9785,11;31;30 AM
236,292870.015,174843.411,263.6581,11;31;40 AM
237,292908.644,174598.571,262.296,11;31;50 AM
238,292932.386,174364.813,265.0307,11;32;00 AM
239,292933.384,174148.712,274.1685,11;32;10 AM
240,292891.639,173957.615,280.4725,11;32;20 AM
241,292767.329,173824.266,294.8527,11;32;30 AM
242,292598.229,173810.56,293.0514,11;32;40 AM
243,292492.47,173958.268,278.6053,11;32;50 AM
244,292561.58,174178.019,276.2547,11;33;00 AM
245,292665.204,174413.276,278.2257,11;33;10 AM
246,292738.914,174661.286,277.7632,11;33;20 AM
247,292760.249,174929.881,269.0099,11;33;30 AM
248,292694.014,175200.372,266.0544,11;33;40 AM
249,292632.309,175485.221,262.701,11;33;50 AM
250,292596.41,175770.182,264.3002,11;34;00 AM
251,292561.391,176051.643,272.5404,11;34;10 AM
252,292469.834,176246.016,272.1086,11;34;20 AM
253,292380.369,176111.31,257.9005,11;34;30 AM
254,292427.731,175896.092,255.1133,11;34;40 AM
255,292461.621,175701.991,265.7016,11;34;50 AM
256,292497.06,175504.168,267.5933,11;35;00 AM
257,292539.518,175287.475,255.126,11;35;10 AM
258,292575.945,175053.045,262.0325,11;35;20 AM
259,292623.355,174816.976,277.4362,11;35;30 AM
260,292694.81,174577.786,272.4864,11;35;40 AM
261,292653.554,174381.623,266.9009,11;35;50 AM
262,292565.096,174499.754,252.8619,11;36;00 AM
263,292579.633,174727.648,257.4425,11;36;10 AM
264,292504.271,174941.451,259.3776,11;36;20 AM
265,292450.97,175197.587,261.5455,11;36;30 AM
266,292409.325,175480.29,266.3308,11;36;40 AM
267,292344.153,175772.085,276.01,11;36;50 AM
268,292271.853,176075.797,270.5803,11;37;00 AM
269,292128.685,176203.387,268.8629,11;37;10 AM
270,292126.756,176033.413,257.3729,11;37;20 AM
271,292206.793,175822.967,268.2426,11;37;30 AM
272,292269.611,175585.7,264.4633,11;37;40 AM
273,292307.64,175312.584,269.6049,11;37;50 AM
274,292366.437,175041.893,263.3795,11;38;00 AM
275,292437.192,174768.825,260.0603,11;38;10 AM
276,292494.28,174489.265,248.3072,11;38;20 AM
277,292543.353,174219.657,236.6556,11;38;30 AM
278,292512.203,173964.171,230.9876,11;38;40 AM
279,292370.637,173756.989,243.369,11;38;50 AM
280,292183.025,173585.083,253.2196,11;39;00 AM
281,291976.79,173427.106,256.1312,11;39;10 AM
282,291759.119,173285.162,257.7091,11;39;20 AM
283,291536.474,173158.088,260.8188,11;39;30 AM
284,291276.534,173069.198,270.8859,11;39;40 AM
285,290945.012,173061.717,281.8815,11;39;50 AM
286,290606.996,173168.303,295.8579,11;40;00 AM
287,290476.177,173455.466,298.6893,11;40;10 AM
288,290663.138,173705.859,290.5273,11;40;20 AM
289,290963.65,173646.768,279.8126,11;40;30 AM
290,291168.468,173374.517,279.9122,11;40;40 AM
291,291348.782,173045.753,282.7821,11;40;50 AM
292,291490.478,172679.813,291.5133,11;41;00 AM
293,291660.949,172341.89,310.0701,11;41;10 AM
294,292004.941,172291.011,322.9174,11;41;20 AM
295,292145.942,172581.978,297.8141,11;41;30 AM
296,291920.011,172823.549,271.926,11;41;40 AM
297,291622.925,172945.823,276.5442,11;41;50 AM
298,291303.63,173017.921,276.0427,11;42;00 AM
299,290981.74,173086.067,277.8886,11;42;10 AM
300,290658.277,173153.98,283.8485,11;42;20 AM
301,290319.545,173227.679,279.9608,11;42;30 AM
302,289980.549,173308.96,277.407,11;42;40 AM
