1,273970.799,170027.303,446.9136,10;52;47 AM
2,273206.699,169965.156,445.2855,10;53;12 AM
3,272735.652,170799.749,426.849,10;53;37 AM
4,272269.64,170401.539,404.1123,10;54;02 AM
5,273066.195,170451.539,382.4224,10;54;27 AM
6,273768.315,170538.009,367.7115,10;54;52 AM
7,274263.83,170373.539,360.3821,10;55;17 AM
8,274846.873,170214.673,312.4612,10;55;42 AM
9,275484.677,170017.306,316.5157,10;56;07 AM
10,275864.306,170102.83,336.6874,10;56;32 AM
11,275252.153,170183.762,344.8956,10;56;57 AM
12,274496.305,170434.324,351.9059,10;57;22 AM
13,273811.461,170617.962,350.8945,10;57;47 AM
14,274195.5,170374.72,321.0977,10;58;12 AM
15,274956.02,170182.448,325.785,10;58;37 AM
16,275555.875,169983.77,307.545,10;59;02 AM
17,275923.336,169778.146,315.0207,10;59;27 AM
18,275422.918,169906.201,313.9909,10;59;52 AM
19,274773.776,170107.115,317.894,11;00;17 AM
20,274174.158,170345.721,326.7856,11;00;42 AM
21,273724.118,170330.015,325.4144,11;01;07 AM
22,274251.696,170194.693,309.6921,11;01;32 AM
23,274879.624,169942.938,322.2444,11;01;57 AM
24,275573.358,169741.688,315.5714,11;02;22 AM
25,275902.245,169971.694,311.3829,11;02;47 AM
26,275370.022,170158.399,313.003,11;03;12 AM
27,274801.078,170333.111,298.3499,11;03;37 AM
28,274156.252,170574.679,276.3153,11;04;02 AM
29,273498.216,170466.557,300.6502,11;04;27 AM
30,273367.052,169729.344,293.9485,11;04;52 AM
31,273227.115,169058.875,322.1705,11;05;17 AM
32,273712.67,168713.195,327.5485,11;05;42 AM
33,274315.342,168970.112,318.6062,11;06;07 AM
34,274776.569,169489.387,320.976,11;06;32 AM
35,275137.674,170027.407,323.3659,11;06;57 AM
36,275554.197,170647.673,311.4187,11;07;22 AM
37,275987.537,170412.244,317.5275,11;07;47 AM
38,275518.625,169844.005,319.5989,11;08;12 AM
39,275100.331,169913.483,312.7133,11;08;37 AM
40,275409.686,170481.37,295.372,11;09;02 AM
41,275765.704,170266.788,282.227,11;09;26 AM
42,275278.002,170100.308,267.2313,11;09;51 AM
43,275499.518,170540.865,254.1935,11;10;16 AM
44,276031.905,171003.182,251.8619,11;10;41 AM
45,276515.118,171379.585,254.8707,11;11;06 AM
46,277001.616,171818.643,269.3005,11;11;31 AM
47,277457.958,171764.096,292.2833,11;11;56 AM
48,276698.3,170984.888,333.6332,11;12;21 AM
49,275857.139,170152.196,361.3425,11;12;46 AM
50,275106.214,169705.836,343.7812,11;13;11 AM
51,275247.225,170325.267,295.711,11;13;36 AM
52,275893.61,170876.735,280.7448,11;14;01 AM
53,276579.958,171423.606,270.2894,11;14;26 AM
54,277160.358,171936.985,292.9033,11;14;51 AM
55,277710.152,172410.379,326.8655,11;15;16 AM
56,278213.055,172834.381,336.8502,11;15;41 AM
57,278808.127,173320.344,346.8824,11;16;06 AM
58,279447.827,173854.503,318.3156,11;16;31 AM
59,280065.036,174174.665,298.8076,11;16;56 AM
60,280695.005,174402.669,304.996,11;17;21 AM
61,280862.563,174041.369,320.7727,11;17;46 AM
62,279930.904,173577.42,338.2168,11;18;11 AM
63,279081.026,173050.577,350.2274,11;18;36 AM
64,278916.999,173445.394,293.5779,11;19;01 AM
65,279471.821,174031.957,306.2634,11;19;26 AM
66,280087.744,174318.262,329.6837,11;19;51 AM
67,280759.019,174404.088,341.3173,11;20;16 AM
68,281457.938,174432.716,340.8956,11;20;41 AM
69,282151.948,174451.327,325.4097,11;21;06 AM
70,282901.266,174477.324,304.3201,11;21;31 AM
71,283613.692,174492.737,303.174,11;21;56 AM
72,284307.258,174537.045,275.7487,11;22;21 AM
73,285018.808,174525.381,264.5193,11;22;46 AM
74,285698.678,174651.024,259.931,11;23;11 AM
75,286360.963,174783.336,257.8909,11;23;36 AM
76,287009.876,174933.25,265.8226,11;24;01 AM
77,287646.836,175101.537,247.0203,11;24;26 AM
78,288305.59,175108.179,240.1078,11;24;51 AM
79,288586.219,175395.568,258.8606,11;25;16 AM
80,287797.926,175412.069,282.7824,11;25;41 AM
81,287126.207,175195.02,298.3334,11;26;06 AM
82,287550.809,175161.901,246.3169,11;26;30 AM
83,288176.365,175113.617,253.8262,11;26;55 AM
84,288866.234,175066.525,241.89,11;27;20 AM
85,289563.085,175026.852,246.4865,11;27;45 AM
86,290282.26,174975.807,233.0615,11;28;10 AM
87,290975.845,175142.314,241.0077,11;28;35 AM
88,291668.673,175314.998,249.8062,11;29;00 AM
89,292385.349,175492.293,253.2487,11;29;25 AM
90,293133.481,175680.549,253.6682,11;29;50 AM
91,293395.499,176245.316,263.8128,11;30;15 AM
92,292789.068,176392.28,260.9788,11;30;40 AM
93,292659.527,175751.181,274.7622,11;31;05 AM
94,292815.044,175097.027,262.9785,11;31;30 AM
95,292921.52,174479.162,264.2495,11;31;55 AM
96,292891.639,173957.615,280.4725,11;32;20 AM
97,292525.295,173867.022,286.8725,11;32;45 AM
98,292665.204,174413.276,278.2257,11;33;10 AM
99,292733.718,175065.238,265.4579,11;33;35 AM
100,292596.41,175770.182,264.3002,11;34;00 AM
101,292403.413,176209.723,261.0011,11;34;25 AM
102,292461.621,175701.991,265.7016,11;34;50 AM
103,292556.681,175170.769,256.4606,11;35;15 AM
104,292694.81,174577.786,272.4864,11;35;40 AM
105,292581.709,174614.281,255.819,11;36;05 AM
106,292450.97,175197.587,261.5455,11;36;30 AM
107,292307.95,175922.071,272.7786,11;36;55 AM
108,292126.756,176033.413,257.3729,11;37;20 AM
109,292289.256,175450.678,267.7959,11;37;45 AM
110,292437.192,174768.825,260.0603,11;38;10 AM
111,292545.057,174087.785,232.4121,11;38;35 AM
112,292183.025,173585.083,253.2196,11;39;00 AM
113,291647.883,173219.728,259.8101,11;39;25 AM
114,290945.012,173061.717,281.8815,11;39;50 AM
115,290538.289,173605.355,293.0185,11;40;15 AM
116,291168.468,173374.517,279.9122,11;40;40 AM
117,291548.665,172496.868,300.5959,11;41;05 AM
118,292145.942,172581.978,297.8141,11;41;30 AM
119,291463.421,172986.574,274.2652,11;41;55 AM
120,290658.277,173153.98,283.8485,11;42;20 AM
