1,560572.7901,905350.5740,585.7411,215
2,560568.0681,905354.1614,570.5532,215
3,560569.1113,905353.0633,570.5489,215
4,560568.2430,905354.1716,546.4724,215
5,560569.4489,905353.3420,546.4454,215
6,560566.8862,905354.8286,522.5021,215
7,560568.1221,905353.8656,522.4964,215
8,559489.5939,903885.7412,543.0114,215
9,559484.0419,903890.5541,530.5650,215
10,559484.4921,903890.5383,518.5272,215
11,559497.2531,903879.6877,524.5885,215
12,560046.9431,904548.4417,533.5093,215
13,560041.8953,904553.4937,520.9552,215
14,560041.9460,904553.4704,509.0292,215
15,560054.6230,904542.5264,515.1930,215
16,560558.8972,905162.3862,536.2749,215
17,560553.5290,905166.8197,523.8912,215
18,560553.5363,905166.7695,511.8317,215
19,560566.1119,905155.8514,517.9535,215
20,561046.3456,905747.9468,576.9140,215
21,561041.4789,905752.9876,564.4281,215
22,561041.2714,905752.6589,552.4101,215
23,561054.4318,905742.4696,558.4942,215
24,561452.8252,906236.5691,641.0829,215
25,561447.4988,906241.0277,628.5343,215
26,561447.4036,906240.7931,616.4295,215
27,561460.1847,906230.5020,622.8469,215
28,561844.2871,906705.5860,723.7199,215
29,561838.8783,906710.0977,711.1684,215
30,561838.6439,906709.7031,699.1838,215
31,561851.9837,906699.7363,705.2512,215
32,562283.1693,907231.8798,698.2732,215
33,562277.4425,907236.0749,685.6682,215
34,562277.4216,907236.0295,673.7820,215
35,562289.8996,907225.3706,679.6812,215
36,562696.7892,907728.8738,698.5866,215
37,562691.6658,907733.7120,686.0390,215
38,562691.6986,907733.6527,673.8987,215
39,562704.2549,907723.0783,680.1309,215
40,563112.5610,908228.4320,694.2218,215
41,563106.5473,908232.0912,681.6490,215
42,563106.4039,908231.7734,669.5775,215
43,563119.7761,908221.8846,675.8565,215
44,563687.1450,908917.7658,735.2944,215
45,563681.9823,908922.3377,722.5491,215
46,563681.9841,908922.3194,710.7285,215
47,563694.9451,908912.2928,716.9124,215
48,564745.7130,910188.2275,742.2230,215
49,564740.5929,910192.5007,729.6503,215
50,564740.4190,910192.3552,717.6710,215
51,564752.7179,910182.4373,723.8290,215
52,565130.5748,910649.9440,751.2005,215
53,565123.8027,910652.8615,738.4772,215
54,565124.1106,910653.2726,726.5956,215
55,565137.5277,910643.6934,732.7269,215
56,565515.9212,911112.8613,800.3875,215
57,565510.4654,911117.2499,787.7827,215
58,565504.5528,911109.9789,774.3050,215
59,565523.3195,911107.0404,781.9254,215
60,565973.0592,911662.1125,855.4101,215
61,565968.0104,911667.0068,842.7445,215
62,565970.7416,911670.1841,830.5814,215
63,565980.1181,911655.4582,836.8707,215
64,566429.6383,912211.3913,880.9950,215
65,566424.4884,912215.6202,868.5539,215
66,566424.6303,912215.6652,856.5112,215
67,566436.6630,912205.0629,862.6426,215
68,567283.1490,913237.2609,878.1768,215
69,567277.8496,913241.4263,865.7689,215
