922226,922126.04,575297.23,0.0,11;41;07 AM
922037,922093.28,575348.85,0.0,11;41;06 AM
921841,921734.28,575182.96,0.0,11;46;17 AM
921664,921691.61,575238.56,0.0,11;46;16 AM
921435,921469.58,574984.24,0.0,11;29;16 AM
921217,921244.93,574943.65,0.0,11;29;14 AM
921018,921046.39,574910.1,0.0,11;29;12 AM
920820,920850.45,574871.82,0.0,11;29;09 AM
920624,920656.39,574828.61,0.0,11;29;07 AM
920432,920467.73,574782.95,0.0,11;29;05 AM
920101,920032.99,574938.73,0.0,11;40;42 AM
919943,919910.43,574857.4,0.0,11;40;41 AM
919738,919755.4,574750.74,0.0,11;40;39 AM
919541,919608.71,574648.1,0.0,11;40;37 AM
919305,919213.04,574838.82,0.0,11;36;44 AM
919221,919132.97,574783.85,0.0,11;36;45 AM
919140,919046.72,574721.54,0.0,11;36;46 AM
918979,919001.65,574391.74,0.0,11;28;50 AM
918814,918817.9,574345.84,0.0,11;28;48 AM
918655,918640.58,574296.14,0.0,11;28;46 AM
918497,918546.27,574164.73,0.0,11;52;13 AM
918336,918294.68,573970.48,0.0,11;47;42 AM
918154,918074.87,573996.54,0.0,11;37;03 AM
917995,917915.64,573901.26,0.0,11;37;05 AM
917786,917814.51,573533.38,0.0,11;42;14 AM
917612,917642.12,573493.24,0.0,11;42;16 AM
917414,917442.84,573446.81,0.0,11;42;19 AM
917220,917242.4,573406.07,0.0,11;42;22 AM
917106,917125.98,573384.52,0.0,11;42;23 AM
916983,917003.63,573363.76,0.0,11;42;25 AM
916775,916795.38,573332.25,0.0,11;42;27 AM
916703,916651.16,573364.3,0.0,11;39;58 AM
916575,916513.52,573420.22,0.0,11;39;57 AM
916450,916485.6,573763.28,0.0,11;37;25 AM
916261,916309.79,573835.31,0.0,11;37;27 AM
916098,916099.39,573914.91,0.0,11;28;16 AM
915780,915770.82,573935.51,0.0,11;28;11 AM
915588,915516.28,574003.83,0.0,11;39;43 AM
915447,915387.16,574091.28,0.0,11;39;42 AM
915188,915270.6,574083.14,0.0,11;28;04 AM
914900,915197.86,574126.13,0.0,11;28;02 AM
914852,915107.92,574189.28,0.0,11;28;01 AM
914796,914983.06,574296.69,0.0,11;27;59 AM
914833,914866.59,574398.6,0.0,11;39;34 AM
914869,914799.44,574509.86,0.0,11;27;55 AM
914862,914896.08,574856.44,0.0,11;37;50 AM
914781,914731.74,574949.1,0.0,11;37;52 AM
914680,914639.27,575282.75,0.0,11;27;44 AM
914569,914689.71,575339.95,0.0,11;27;43 AM
914460,914570.47,575907.48,0.0,11;48;31 AM
914362,914419.53,575975.67,0.0,11;48;33 AM
914170,914192.74,576070.78,0.0,11;48;35 AM
914046,914058.53,576124.84,0.0,11;48;37 AM
914005,913982.88,576154.06,0.0,11;48;38 AM
914038,914085.38,576481.35,0.0,11;51;12 AM
914262,914311.79,576370.08,0.0,11;51;14 AM
914447,914513.22,576275.78,0.0,11;51;17 AM
914629,914689.35,576191.3,0.0,11;51;19 AM
914798,914733.15,575829.0,0.0,11;48;28 AM
914965,914911.19,575739.41,0.0,11;48;26 AM
915126,915083.82,575647.47,0.0,11;48;24 AM
916943,916977.92,574934.07,0.0,11;27;18 AM
917999,917914.63,574351.05,0.0,11;47;49 AM
918696,918701.74,573647.85,0.0,11;42;01 AM
918804,918639.42,573005.5,0.0,11;45;22 AM
918750,918595.72,572488.64,0.0,11;45;16 AM
918694,918549.0,571946.86,0.0,11;45;09 AM
914108,914146.24,576450.99,0.0,11;51;12 AM
923637,923636.93,575394.43,0.0,11;29;41 AM
934294,934280.55,576446.76,0.0,11;31;39 AM
